tweet_id,created_at,date,hour,weekday,author_id,author_type,tweet_text_raw,sentiment_text,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
667185,2017-11-23 03:15:59+00:00,2017-11-23,3,Thursday,140751,Customer,"@AirAsiaSupport Hello. Booking number LHJ2HP. Flight rescheduled and I requested for credit shell, but I don't know the progress. Please inform me the progress. Thank you.","@user Hello. Booking number LHJ2HP. Flight rescheduled and I requested for credit shell, but I don't know the progress. Please inform me the progress. Thank you.",0.12340865,0.81571448,0.06087690,-0.06253175,Neutral
421252,2017-10-16 20:50:48+00:00,2017-10-16,20,Monday,215376,Customer,"@AmazonHelp I have been receiving mails, but no solution!","@user I have been receiving mails, but no solution!",0.77787083,0.21065022,0.01147894,-0.76639189,Negative
1331112,2017-10-16 12:43:28+00:00,2017-10-16,12,Monday,airtel_care,Support,@134288 Apologies for the delayed response. Please be informed that the value added services as active on the provided mobile number has been (1/2),@user Apologies for the delayed response. Please be informed that the value added services as active on the provided mobile number has been (1/2),0.04056302,0.87354100,0.08589604,0.04533303,Neutral
1178728,2017-10-15 21:19:38+00:00,2017-10-15,21,Sunday,VirginTrains,Support,@397233 Please follow this link https://t.co/ekpZHaJvTs ^JH,@user Please follow this link http ^JH,0.00952448,0.82808214,0.16239327,0.15286879,Neutral
2750902,2017-11-21 13:10:43+00:00,2017-11-21,13,Tuesday,British_Airways,Support,"@770148 Hi James, the menu is in relation to our competitors within the European market. We're sorry you remain disappointed. ^Chris","@user Hi James, the menu is in relation to our competitors within the European market. We're sorry you remain disappointed. ^Chris",0.72359002,0.26084530,0.01556466,-0.70802536,Negative
1987066,2017-11-08 02:52:04+00:00,2017-11-08,2,Wednesday,537437,Customer,@TMobileHelp so what happens for those of us who were not able to use the PE promo today? It's been a mess,@user so what happens for those of us who were not able to use the PE promo today? It's been a mess,0.82753825,0.16545562,0.00700616,-0.82053209,Negative
1824172,2017-10-16 23:22:16+00:00,2017-10-16,23,Monday,448574,Customer,@AppleSupport Already did. This software is fucking garbage.,@user Already did. This software is fucking garbage.,0.95599616,0.03753558,0.00646827,-0.94952789,Negative
2023530,2017-11-26 11:05:55+00:00,2017-11-26,11,Sunday,598455,Customer,@nationalrailenq From Waterloo to Kingston,@user From Waterloo to Kingston,0.01672586,0.92614210,0.05713204,0.04040617,Neutral
2637919,2017-11-17 20:44:01+00:00,2017-11-17,20,Friday,ATVIAssist,Support,"@240922 Hey there, apologies you've come across this. Can you please do a hard reboot and load up zombies first then switch over? ^AM","@user Hey there, apologies you've come across this. Can you please do a hard reboot and load up zombies first then switch over? ^AM",0.29109177,0.68560380,0.02330443,-0.26778734,Neutral
2742856,2017-11-20 18:57:12+00:00,2017-11-20,18,Monday,768293,Customer,@CenturyLinkHelp @116072 outsource their customer service overseas. #Sad,@user @user outsource their customer service overseas. #Sad,0.91540056,0.07919022,0.00540914,-0.90999142,Negative
163998,2017-11-24 19:24:36+00:00,2017-11-24,19,Friday,153959,Customer,First time flying with @SouthwestAir and I can honestly say that I will refuse any other airline. Great customer service.👏🏼👏🏼👏🏼 #vegasbaby,First time flying with @user and I can honestly say that I will refuse any other airline. Great customer service.👏🏼👏🏼👏🏼 #vegasbaby,0.00725296,0.01932174,0.97342527,0.96617231,Positive
97646,2017-11-30 16:32:25+00:00,2017-11-30,16,Thursday,Uber_Support,Support,@137373 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,@user Hi there! Please reach out to http and fill out the 4 boxes at the bottom so we can get in touch.,0.01763285,0.78566331,0.19670382,0.17907098,Neutral
2227478,2017-11-06 01:34:17+00:00,2017-11-06,1,Monday,650190,Customer,@AskAmex I received an email in regards to upgrading my AMEX card to platinum. If I choose to upgrade will my credit be run again?,@user I received an email in regards to upgrading my AMEX card to platinum. If I choose to upgrade will my credit be run again?,0.01258638,0.94081926,0.04659431,0.03400793,Neutral
1118329,2017-10-24 04:48:20+00:00,2017-10-24,4,Tuesday,AskPlayStation,Support,@383881 Hi there. Please follow the steps in the next link to restore licenses and check again: https://t.co/WATnmgS37Z,@user Hi there. Please follow the steps in the next link to restore licenses and check again: http,0.01481565,0.85482150,0.13036288,0.11554723,Neutral
1562002,2017-11-04 20:40:32+00:00,2017-11-04,20,Saturday,AmazonHelp,Support,"@395259 I get your concern about change of estimates. Because of the high volumes of orders received, (1/3) ^SV","@user I get your concern about change of estimates. Because of the high volumes of orders received, (1/3) ^SV",0.08459729,0.86898190,0.04642082,-0.03817647,Neutral
1159723,2017-10-24 15:35:46+00:00,2017-10-24,15,Tuesday,392824,Customer,When are we getting this cover @115888 ?? https://t.co/F2yaeqeS6o,When are we getting this cover @user ?? http,0.00474551,0.91855884,0.07669567,0.07195017,Neutral
1580962,2017-10-17 07:16:31+00:00,2017-10-17,7,Tuesday,Delta,Support,"@486736 Let us look into this, Jessica. Please DM us your confirmation number here. *ALA https://t.co/6iDGBJAc2m","@user Let us look into this, Jessica. Please DM us your confirmation number here. *ALA http",0.03623085,0.89356053,0.07020859,0.03397774,Neutral
1519619,2017-11-03 16:42:41+00:00,2017-11-03,16,Friday,472452,Customer,"@VirginTrains Power sockets weren’t working on the 0840 Glasgow - Euston on Monday morning, and I got told this today on the 1630 Euston Glasgow","@user Power sockets weren’t working on the 0840 Glasgow - Euston on Monday morning, and I got told this today on the 1630 Euston Glasgow",0.68184006,0.30740052,0.01075939,-0.67108067,Negative
948552,2017-10-31 02:02:52+00:00,2017-10-31,2,Tuesday,344946,Customer,@AppleSupport what condition does my current iphone have to be in to trade it for a new model via upgrade program?,@user what condition does my current iphone have to be in to trade it for a new model via upgrade program?,0.03514015,0.93203825,0.03282164,-0.00231852,Neutral
13159,2017-10-22 16:05:38+00:00,2017-10-22,16,Sunday,118701,Customer,@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,@user I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @user for future.,0.94611919,0.04787660,0.00600413,-0.94011506,Negative
1159256,2017-11-25 18:37:41+00:00,2017-11-25,18,Saturday,392712,Customer,@116875 cuando veremos más contenido en #amazonPrime con subtítulos en español? Hay muy poco,@user cuando veremos más contenido en #amazonPrime con subtítulos en español? Hay muy poco,0.02006462,0.83727068,0.14266473,0.12260011,Neutral
1343634,2017-10-27 16:43:55+00:00,2017-10-27,16,Friday,433374,Customer,@AppleSupport iOS 11.0.3 / iPhone 6 / zip 19083 - thank you,@user iOS 11.0.3 / iPhone 6 / zip 19083 - thank you,0.00556415,0.31716409,0.67727172,0.67170757,Positive
1320354,2017-10-27 16:07:32+00:00,2017-10-27,16,Friday,148526,Customer,@KFC_UKI_Help Where do we go from here then?,@user Where do we go from here then?,0.03352446,0.95032412,0.01615141,-0.01737305,Neutral
1321206,2017-10-27 09:27:42+00:00,2017-10-27,9,Friday,Uber_Support,Support,"@428475 Here to help! Follow up here; https://t.co/y5DusN6y4E, and our team will connect right away.",@user Here to help! Follow up here; http and our team will connect right away.,0.00723311,0.30712536,0.68564159,0.67840847,Positive
400057,2017-10-09 18:59:48+00:00,2017-10-09,18,Monday,AmericanAir,Support,@210594 Please give out specialists a call. They can either find an alternate that works for you or possibly refund the ticket.,@user Please give out specialists a call. They can either find an alternate that works for you or possibly refund the ticket.,0.05913799,0.81590205,0.12495992,0.06582193,Neutral
187731,2017-10-04 15:04:58+00:00,2017-10-04,15,Wednesday,SpotifyCares,Support,"@160057 1. If you're following that playlist, you can easily identify if it's playing by seeing the same icon beside it. Don't worry! We'll pass...","@user 1. If you're following that playlist, you can easily identify if it's playing by seeing the same icon beside it. Don't worry! We'll pass...",0.01471481,0.49607813,0.48920706,0.47449225,Neutral
2314262,2017-11-12 23:30:32+00:00,2017-11-12,23,Sunday,AmazonHelp,Support,"@671073 I am sorry for all the confusing information! You deserve a definite answer, go ahead and contact us by phone or chat using the following link: https://t.co/JzP7hlA23B ^CH","@user I am sorry for all the confusing information! You deserve a definite answer, go ahead and contact us by phone or chat using the following link: http ^CH",0.21236637,0.65507007,0.13256353,-0.07980284,Neutral
2812281,2017-11-22 07:36:50+00:00,2017-11-22,7,Wednesday,784184,Customer,@SW_Help Can you sort the single ticket machine you have at Hilsea so it works for more than 3 days? Having to queue on a train for an overpriced ticket in the morning every week ain't the one.🖒🖒,@user Can you sort the single ticket machine you have at Hilsea so it works for more than 3 days? Having to queue on a train for an overpriced ticket in the morning every week ain't the one.🖒🖒,0.85233730,0.13507403,0.01258863,-0.83974867,Negative
2260304,2017-11-28 17:48:14+00:00,2017-11-28,17,Tuesday,220369,Customer,@GreggsOfficial Deansgate store is the closest 1 and that is like 45 miles away why can't there be any that are closer,@user Deansgate store is the closest 1 and that is like 45 miles away why can't there be any that are closer,0.28244227,0.61112392,0.10643384,-0.17600843,Neutral
1031536,2017-10-23 13:53:49+00:00,2017-10-23,13,Monday,121403,Customer,@AmazonHelp I have a doubt. Do I get an extension on my Prime Subscription with my Echo or not? I already own a Prime membership. //cc: @119625,@user I have a doubt. Do I get an extension on my Prime Subscription with my Echo or not? I already own a Prime membership. //cc: @user,0.22356699,0.76072955,0.01570346,-0.20786354,Neutral
1449017,2017-10-16 19:47:23+00:00,2017-10-16,19,Monday,314061,Customer,@AmazonHelp Not good enough. Please send me a phone number where I can call someone that can listen to my actual issue. I want this corrected today,@user Not good enough. Please send me a phone number where I can call someone that can listen to my actual issue. I want this corrected today,0.87710404,0.11375551,0.00914041,-0.86796363,Negative
1159162,2017-10-15 18:10:26+00:00,2017-10-15,18,Sunday,AppleSupport,Support,@392685 Let's figure this out. What's happening when you try updating your apps? Have you restarted your iPhone and the App Store app?,@user Let's figure this out. What's happening when you try updating your apps? Have you restarted your iPhone and the App Store app?,0.15722336,0.81658143,0.02619516,-0.13102819,Neutral
2101002,2017-11-07 04:20:39+00:00,2017-11-07,4,Tuesday,620499,Customer,"@116076 I ordered a pizza over an hour ago and it still has yet to be delivered and consumed. Please, I must know, why do you suck?","@user I ordered a pizza over an hour ago and it still has yet to be delivered and consumed. Please, I must know, why do you suck?",0.94975322,0.04430340,0.00594332,-0.94380990,Negative
2283971,2017-11-11 14:40:00+00:00,2017-11-11,14,Saturday,AmazonHelp,Support,@282867 I'm sorry for the conflicting information. Most late packages are delivered the next business day. Please let us know if you don't have it by Monday at 8pm. ^MG,@user I'm sorry for the conflicting information. Most late packages are delivered the next business day. Please let us know if you don't have it by Monday at 8pm. ^MG,0.53752863,0.44357848,0.01889296,-0.51863568,Negative
2466415,2017-10-29 20:19:00+00:00,2017-10-29,20,Sunday,AmazonHelp,Support,@705757 I'm sorry you haven't received the parcel! Please give us a call so we can investigate this together https://t.co/JzP7hlA23B ^TG,@user I'm sorry you haven't received the parcel! Please give us a call so we can investigate this together http ^TG,0.77912796,0.20794724,0.01292478,-0.76620318,Negative
359297,2017-10-08 16:04:00+00:00,2017-10-08,16,Sunday,AppleSupport,Support,@201089 You are right to question this message. Here's how to report spam or junk messages: https://t.co/rYxZGDk3Lz,@user You are right to question this message. Here's how to report spam or junk messages: http,0.18065378,0.76840127,0.05094498,-0.12970880,Neutral
1464947,2017-10-16 20:07:48+00:00,2017-10-16,20,Monday,Tesco,Support,@460030 Was it taking longer as you weren't used to the new layout or were you getting error messages? Please DM the following: 2/3,@user Was it taking longer as you weren't used to the new layout or were you getting error messages? Please DM the following: 2/3,0.62940621,0.36141479,0.00917904,-0.62022718,Negative
1251432,2017-10-26 04:34:47+00:00,2017-10-26,4,Thursday,TMobileHelp,Support,@206496 Yikes! Let's check it out! Shoot me a DM here https://t.co/QHDTFHxSPu and we'll check it out! *KrystnYogi,@user Yikes! Let's check it out! Shoot me a DM here http and we'll check it out! *KrystnYogi,0.27479511,0.54473865,0.18046625,-0.09432887,Neutral
